"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Extractor 1 1","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.curiousjane.com/our-work/engaging-emails/","text/html; charset=UTF-8","200","","Indexable","","Engaging Emails - Curious Jane","30","280","The Challenge: Kumon needed to ensure that they felt welcome, well informed and equipped to set their children up for success.","126","781","","0","Engaging Emails","15","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/engaging-emails/","","","","","","64871","16354","843727","323.216","B","283","59","4.797","70.433","Fairly Easy","2.557","1","2","","5","5","0","29.410","20","16","0","8","4","0","","","","","9fea5d4f380951fb6c6051f75ee9d4b8","0.055","","","","","en-US","2.0","        
            Engaging Emails
            Email Automation Turns Leads Into Long-Term Customers

        
                    
                            
        
        
            
                The Challenge
                Kumon needed an automated lead-nurturing strategy that would attract parents to their website, stay in touch with them and ultimately convince them to enroll their children in the Kumon Math and Reading Program. Once parents signed up, Kumon needed to ensure that they felt welcome, well informed and equipped to set their children up for success.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Branding & Creative
Customer Lifecycle Automation                        
                    
                        
            
        

        
The Results
96.9%delivery rate



71%average open rate



12.68%click-through rate





All of our emails achieved (and exceeded!) the desired results. The commercial email sequence was particularly successful.











Approach & Insight



Curious Jane learned the many pain points of Kumon’s target parents. We discovered all the reasons they might hesitate to convert — the cost, unfamiliarity with the program, scheduling issues and so on. We also knew that these parents were extremely busy and needed to be able to quickly and easily access and review all the facts about Kumon. 



Strategy & Execution



We developed a series of informative emails for parents that focused on the value of Kumon. One email at a time, we answered parents’ most pressing questions: What is Kumon? How is Kumon different than other programs? Why do parents love Kumon? And: What will your child learn in the Kumon Math and Reading Program?








                
            
                Next Case Study 
                A Bundle of Beautiful Brands
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/engaging-emails/","2026-02-25 09:32:34"
"https://www.curiousjane.com/franchise-development","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","19","17","4","100.000","0","0","0","0","0","0","","","","","","0.055","","https://www.curiousjane.com/franchise-development/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/franchise-development","2026-02-25 09:32:42"
"https://www.curiousjane.com/our-work/the-beauty-of-public-relations/","text/html; charset=UTF-8","200","","Indexable","","The Beauty of Public Relations  - Curious Jane","46","404","The Challenge: They needed to increase awareness of their franchising opportunity and turned to Curious Jane for help with marketing and PR.","140","879","","0","The Beauty of Public Relations","30","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/the-beauty-of-public-relations/","","","","","","66060","16763","835806","320.181","B","382","61","6.262","58.741","Fairly Hard","3.383","1","2","","6","5","0","29.410","20","16","0","8","4","0","","","","","64d39fb0ecd3eb2667898ce4ca6b7a06","0.052","","","","","en-US","2.0","        
            The Beauty of Public Relations 
            A Scalable Approach Fuels Franchise Growth in Beauty and Wellness

        
                    
                            
        
        
            
                The Challenge
                WellBiz Brands has a portfolio of category-leading brands in the beauty and wellness sector: Drybar®, Amazing Lash Studio®, Elements Massage® and Radiant Waxing®. The sub-brands were all performing well, but WellBiz Brands wanted to take their franchise development efforts to the next level. They needed to increase awareness of the franchising opportunity they offered and turned to Curious Jane for help with marketing and PR.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Brand Strategy
Branding & Creative
Public Relations                        
                    
                        
            
        

        







Approach & Insight



People don’t search for franchise opportunities with brands they don’t know or when they’re unaware that a business is a franchise. Curious Jane set out to build awareness of and credibility for all the sub-brands in WellBiz Brands’ portfolio and fuel interest in the franchise model. We focused our efforts on public relations, and we targeted franchise, business and industry-specific publications, as well as other media outlets that would reach potential franchisees. 











Strategy & Execution



We created monthly blogs to add fresh and relevant content to the website. We wrote press releases and articles that piqued interest and conveyed the WellBiz Brands opportunity. And we made organic social media posts that clearly communicated the benefits of the WellBiz Brands business model: predictable growth, recurring revenue, a scalable platform, thriving markets and an experienced leadership team.  















The Results



Within one year of launching our PR campaign, we had 62 placements with a potential reach of more than 102 million through our organic and earned content alone. Our placements included a piece about how WellBiz Brands recruits service providers that ran in the International Franchise Association’s magazine, Franchising World; local publications reporting Drybar multi-unit deals in New Jersey and Atlanta; franchisee profiles in Franchising Magazine USA; national rankings in Entrepreneur and reports on the surge in the self-care industry in trade outlets such as Beauty Industry Report and Massage Magazine.


                
            
                Next Case Study 
                Turning Good News Into Good Business
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/the-beauty-of-public-relations/","2026-02-25 09:32:35"
"https://www.curiousjane.com/our-work/pr-its-essential/","text/html; charset=UTF-8","200","","Indexable","","PR – It’s Essential - Curious Jane","34","293","The Challenge: They wanted to heighten their visibility, expand their reach and improve the content on their website.","117","709","","0","PR – It’s Essential","19","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/pr-its-essential/","","","","","","65218","16173","808787","309.831","B","237","46","5.152","57.393","Fairly Hard","2.362","1","2","","5","5","0","29.410","20","16","0","8","4","0","","","","","b8611ed53538efe8cc14eedec08962c4","0.058","","","","","en-US","2.0","        
            PR – It’s Essential
            PR Efforts Elevate Visibility

        
                    
                            
        
        
            
                The Challenge
                Office Pride Commercial Cleaning Services® needed to level up their PR efforts. They wanted to heighten their visibility, expand their reach and improve the content on their website. They knew that effective public relations could benefit all aspects of their business, bolstering their national marketing efforts, helping their franchisees and improving their franchise development efforts.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Public Relations                        
                    
                        
            
        

        
The Results
101placements in the first year



80 milliontotal UVPM the first year











Approach & Insight



The pandemic had made thorough sanitation and frequent cleaning more important to businesses than ever. We had an opportunity to highlight that priority — along with Office Pride’s commitment to delivering the highest-quality commercial cleaning.



Strategy & Execution



We put our public relations team of experienced former journalists on the Office Pride beat. They wrote and placed articles in B2B publications that would reach both potential customers and potential franchisees. We highlighted Office Pride’s long track record, solid reputation and excellent rankings and awards from organizations like Entrepreneur and Franchise Business Review.”








                
            
                Next Case Study 
                PR for Franchise Opportunities
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/pr-its-essential/","2026-02-25 09:32:40"
"https://www.curiousjane.com/careers","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","17","17","0","100.000","0","0","0","0","0","0","","","","","","0.166","","https://www.curiousjane.com/careers/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/careers","2026-02-25 09:32:47"
"https://www.curiousjane.com/contact-us","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","56","17","0","100.000","0","0","0","0","0","0","","","","","","0.118","","https://www.curiousjane.com/contact-us/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/contact-us","2026-02-25 09:32:47"
"https://www.curiousjane.com/privacy-policy","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","17","17","0","100.000","0","0","0","0","0","0","","","","","","0.193","","https://www.curiousjane.com/privacy-policy/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/privacy-policy","2026-02-25 09:32:48"
"https://www.curiousjane.com/our-work/","text/html; charset=UTF-8","200","","Indexable","","Case Studies - Curious Jane","27","250","","0","0","","0","OUR WORK","8","Let's talk about how we can get you the same results.","53","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/","","","","","","64947","15620","2927531","1121.482","F","300","41","7.317","53.896","Fairly Hard","2.858","1","1","","10","5","0","29.410","34","28","0","8","4","0","","","","","d3bc18423d4baf23b70b213f75ed965c","0.077","","","","","en-US","2.0","
    OUR WORK
    We don’t just want our clients to succeed. We want our clients’ expectations to be blown out of the water. And that all starts with being curious. Because when you succeed, we do, too. Here are some examples of work that got our clients the kind of results they came to us for.



        
            
                
                    All
                                            Consumer Marketing
                                            Franchise Development
                                            Local Store Marketing
                                    
                
            
        
        
    
        
            
                        
            
                
            
            From Awareness to Enrollment:

The Impact of a 360° Campaign for Kumon
            Brand Strategy, Branding & Creative, Customer Lifecycle Automation, Media Strategy & Buying, Public Relations, Web Design & Development
        
                
            
                
            
            Strategic Insights Power Five Years of Franchise Expansion
            Brand Strategy, Branding & Creative, Customer Lifecycle Automation, Media Strategy & Buying, Web Design & Development
        
                
            
                
            
            How We Revamped This Franchise Brand’s Digital Presence for Growth
            Brand Strategy, Branding & Creative, Web Design & Development
        
                
            
                
            
            PR Efforts Elevate Visibility
            Public Relations
        
                
            
                
            
            How Strategic PR Turned Awareness Into Better Franchise Leads
            Brand Strategy, Branding & Creative, Public Relations
        
                
            
                
            
            Email Automation Turns Leads Into Long-Term Customers
            Branding & Creative, Customer Lifecycle Automation
        
                
            
                
            
            Beautiful Growth With Targeted PR
            Brand Strategy, Branding & Creative, Media Strategy & Buying, Public Relations
        
                
            
                
            
            Rebranding a Legacy Ice Cream Franchise
            Brand Strategy, Branding & Creative
        
                
            
                
            
            How Record-Breaking Growth Was Achieved With Strategic Insights
            Brand Strategy, Branding & Creative, Customer Lifecycle Automation, Media Strategy & Buying, Public Relations
        
                
            
                
            
            A Scalable Approach Fuels Franchise Growth in Beauty and Wellness
            Brand Strategy, Branding & Creative, Public Relations
        
                
            
                
            
            Expanding Franchise Opportunities With PR in Untapped Markets
            Public Relations
        
                    
        
    

    
        Let's talk about how we can get you the same results.
        Get In Touch
    

            ","","","","","","https://www.curiousjane.com/our-work/","2026-02-25 09:32:42"
"https://www.curiousjane.com/our-work/pr-for-franchise-opportunities/","text/html; charset=UTF-8","200","","Indexable","","PR for Franchise Opportunities - Curious Jane","45","406","The Challenge:They wanted to raise awareness of their franchise opportunity and get more and better leads into their sales pipeline.","132","809","","0","PR for Franchise Opportunities","30","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/pr-for-franchise-opportunities/","","","","","","67614","17024","799646","306.329","B","471","80","5.888","60.578","Normal","3.901","1","2","","5","5","0","29.410","20","16","0","8","4","0","","","","","ad2e24f6c1cc41bfadee3ba238852883","0.061","","","","","en-US","2.0","        
            PR for Franchise Opportunities
            How Strategic PR Turned Awareness Into Better Franchise Leads

        
                    
                            
        
        
            
                The Challenge
                Kumon Learning Centers help children master math and reading, and Kumon’s recruitment team focuses on Kumon’s franchise development efforts. When Kumon came to Curious Jane, they wanted to raise awareness of their franchise opportunity and get more and better leads into their sales pipeline.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Brand Strategy
Branding & Creative
Public Relations                        
                    
                        
            
        

        
The Results
67placements in year one



4.5Maverage UVPM per placement



305Mtotal UVPM in the first year











Approach & Insight



Curious Jane recognized a number of factors that we could use to Kumon’s advantage. They had not been doing much recruitment advertising, so we knew public relations could go a long way in raising awareness. Third-party stories about the Kumon brand and its franchising opportunities would be seen as newsworthy, trustworthy and compelling to potential franchisees.



We had plenty of positive news to share: A Kumon franchise offers its owner-operators personal fulfillment, freedom and flexibility. Kumon has the lowest franchise fee in their category and generous incentives. They’re the oldest company in their industry and the largest in the U.S., with 25,000 locations worldwide. Entrepreneur magazine has awarded Kumon several impressive rankings — including being a top low-cost franchise and a top global franchise.











Strategy



From our 20 years of franchise development experience, Curious Jane knew how important it is to demonstrate to prospects what their life could be like as a franchisee. So we decided to highlight real-life, passionate Kumon instructors and tell their stories, making the experience of owning a Kumon franchise feel relatable and appealing.



We made a plan: The experienced journalists on Curious Jane’s PR team would write and distribute articles to highlight Kumon’s strong reputation, ongoing accomplishments and excellent franchise opportunity. We would publish and push out monthly blogs. We committed to distributing news about all of Kumon’s awards, events and announcements to local, regional and national media sources. We would use native articles and organic content on LinkedIn to ensure that Kumon news always felt natural — never salesy.











Execution



We carried out our PR plan and kept the steady stream of good news about Kumon and its franchise opportunities flowing. As with all our public relations endeavors, we reported on every one of our tactics. And through this reporting, it was easy to see that every time one of our stories went live, it resulted in an immediate increase in inquiries and traffic to Kumon’s franchise development website.








                
            
                Next Case Study 
                Engaging Emails
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/pr-for-franchise-opportunities/","2026-02-25 09:32:42"
"https://www.curiousjane.com/terms","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","17","17","0","100.000","0","0","0","0","0","0","","","","","","0.110","","https://www.curiousjane.com/terms/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/terms","2026-02-25 09:32:49"
"https://www.curiousjane.com/our-work/mouthwatering-website/","text/html; charset=UTF-8","200","","Indexable","","Mouthwatering Website - Curious Jane","36","346","The Challenge: They needed a well-functioning site that would convey a strong, distinctive brand and help their stores succeed in every market.","143","874","","0","Mouthwatering Website","21","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/mouthwatering-website/","","","","","","65872","16776","886623","339.648","B","387","60","6.450","68.688","Normal","3.288","1","2","","5","5","0","29.410","20","16","0","8","4","0","","","","","ed2858599cee1599abc4d3d008975c16","0.068","","","","","en-US","2.0","        
            Mouthwatering Website
            Rebranding a Legacy Ice Cream Franchise

        
                    
                            
        
        
            
                The Challenge
                Cream offers a variety of ice cream and fresh-baked sweet treats. Brothers Jimmy and Gus Shamieh opened their first store in Berkeley, California, centered on their mother’s scratch-made ice cream sandwiches. But once Cream grew and advanced to a franchise model, they turned to Curious Jane for strategic rebranding and a new website. They needed a well-functioning site that would convey a strong, distinctive brand and help their stores succeed in every market.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Brand Strategy
Branding & Creative                        
                    
                        
            
        

        













Approach & Insight



Everyone loves ice cream. It’s a classic indulgence that carries a strong nostalgia factor, since most of us started enjoying it as small children. Curious Jane wanted to tap into this universal, deep-seated fondness and make sure that when visitors landed on the Cream website, they would immediately be intrigued and tempted. We wanted to convey Cream’s playful, enthusiastic vibe as well as their super premium quality and delicious taste.



We knew that the Cream website experience had to be simple, straightforward and full of appetite appeal. We wanted to make it as enticing and delightful as a Cream treat.



Strategy & Execution



We chose an exciting, fresh brand palette for Cream centered on vibrant hues of raspberry, periwinkle and lemon. Friendly sans serif fonts helped convey a sense of simplicity and ease. And beautifully lit and styled product photography and video did the important work of whetting visitors’ appetites. We wrote copy to elicit the joy of choosing and indulging in a Cream creation, and we constructed the site to make it intuitive, quick and easy to access all the important information: menu items, flavors and store locations.

















The Results



Curious Jane met Cream’s need for a unique, user-friendly website to showcase and reinforce the new brand look we’d created. Through this inviting, dynamic, attractive site, visitors could quickly get a sense of everything Cream has to offer and find what they need to enjoy Cream offline.






                
            
                Next Case Study 
                Masterful Marketing
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/mouthwatering-website/","2026-02-25 09:32:42"
"https://www.curiousjane.com/our-work","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","19","17","4","100.000","0","0","0","0","0","0","","","","","","0.065","","https://www.curiousjane.com/our-work/","HTTP Redirect","","","","","","","","","","https://www.curiousjane.com/our-work","2026-02-25 09:32:49"
"https://www.curiousjane.com/consumer-marketing/","text/html; charset=UTF-8","200","","Indexable","","Consumer Marketing - Curious Jane","33","320","","0","0","","0","Consumer Marketing","18","Ready to share your national consumer goals?","44","FULL-SERVICE. FULL-SPEED AHEAD.","31","in the right place at the right time.","37","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/consumer-marketing/","","","","","","77231","19044","1613893","618.252","D","938","138","6.797","54.096","Fairly Hard","6.765","1","1","","3","2","1","11.760","30","22","0","8","4","0","","","","","903af274350405713fe11af71294195a","0.069","","","","","en-US","2.0","
Consumer MarketingWe’re proud to be one of the few full-service, franchise-focused ad agencies that help national brands execute and manage their ad funds — covering everything from strategy to creative to media. We create expertly crafted consumer campaigns that grow your national brand and make local franchisees stand out from the competition.











FULL-SERVICE.
FULL-SPEED AHEAD.





Being full-service means we mix strategy, psychology, design, messaging and technical best practices to create lead-driving solutions for your brand. That’s what we call the perfect blend of instinct and expertise. Our campaigns are creative both in strategy and structure. Scalable advertising systems work at the national, regional and local levels all toward a common goal: total brand breakthroughs.





















We make franchise brands iconic with proven strategies that win both market share and share of mind. We connect with audiences on their terms, using the right message, media and timing to create meaningful engagement and lasting impact. Better yet, we create signature target audience personas that are so real, we name them. Because when you think about your audience as people and not data points, that’s when you create conversions.



Learn About Our Process





in the right place at the right time.



Learn About Our Process







Creative That Connects With Audiences And Delivers For Brands



We believe the most powerful creative starts with truly understanding your audience on a human level — what they need to hear, see and feel. It’s about connecting emotionally, telling relatable,”they get me” stories that resonate, no matter the character count.

Our creative team is a powerhouse of best-in-class copywriters, art directors, graphic designers, video editors and content writers — working together to craft work that makes an impact on your audience and your bottom line. Whether it’s a full 360° campaign or singular deliverables, we bring your brand’s story to life across every channel.



See Our Creative Strategy






Our work works.
And we have the data to prove it.



Our proven approach to national and local consumer campaigns starts and ends with data. Every metric tells a story, and we use those stories to uncover opportunities, refine strategies and fuel real, trackable results.

Our expert media planners and buyers work hand-in-hand with our strategy team to bring real impact to your media dollars. When it comes to your national ad fund, you need an agency that’s dedicated to using it to its full capabilities — down to the last cent. Our transparent, honest approach to reporting and analytics keeps you informed every step of the way and breaks down performance, showing exactly how your investment drives growth. With this data-driven approach, we optimize campaigns for our clients, make smarter decisions and deliver measurable results to grow brands.



Read More About Our Media Capabilities




We’re all-in for all you need to 
elevate your consumer marketing.
Brand Strategy: Measure Twice, Win Once
Our proven strategy approach for national ad campaigns starts with identifying what matters most to your brand and audience, using national trends and local data to craft a scalable, adaptable strategy. By aligning the franchisor’s vision with franchisees’ realities, we ensure consistency and create a strategy that resonates — helping every location thrive.




Branding & Creative: Creativity with Purpose
For consumer campaigns, creative must balance the big brand appeal with local relevance. We craft stand-out campaigns that elevate your brand with modern, eye-catching design and language, align with your brand guidelines, and connect with audiences nationwide.




Media Strategy & Buying: Precision at Scale
Franchises thrive when their national and local campaigns deliver the right message, to the right audience, at the right time. Using national insights and local data, we craft media strategies tailored to your audience across all channels. Our agile approach ensures your campaign dollars go further, reaching your audience wherever they are.




Customer Lifecycle Automation: Building Relationships That Scale
A powerful CRM strategy bridges the gap. We create programs that automate lead attraction and nurturing for franchisors, empowering franchisees to convert leads into loyal customers. From drip campaigns to segmented journeys, we optimize every stage of the customer lifecycle to drive sales for every location.




Web Design & Development: Your Digital Foundation
For franchise brands, a modern, well-designed website is a incredible growth engine. We design responsive, SEO-friendly sites that align with national branding while optimizing for local search. From intuitive navigation for franchisees to engaging content for local customers, your site becomes a hub for discovery and conversion.




Public Relations: Amplifying Your Voice
Public relations amplifies your message, builds trust, and elevates your brand. Whether it’s crafting impactful press releases, navigating crisis communication or securing media coverage, we have the tools, resources and network needed to elevate your presence and creating meaningful engagement.




		
			
				NATIONAL CONSUMER CASE STUDIES
				
					See Our Approach In Action
					See All Work
				
				
											
							
															
							From Awareness to Enrollment:

The Impact of a 360° Campaign for Kumon
							Brand Strategy, Branding & Creative, Customer Lifecycle Automation, Media Strategy & Buying, Public Relations, Web Design & Development
						
											
							
															
							How We Revamped This Franchise Brand’s Digital Presence for Growth
							Brand Strategy, Branding & Creative, Web Design & Development
						
											
							
															
							Email Automation Turns Leads Into Long-Term Customers
							Branding & Creative, Customer Lifecycle Automation
						
											
							
															
							Rebranding a Legacy Ice Cream Franchise
							Brand Strategy, Branding & Creative
						
											
							
															
							How Record-Breaking Growth Was Achieved With Strategic Insights
							Brand Strategy, Branding & Creative, Customer Lifecycle Automation, Media Strategy & Buying, Public Relations
						
									
				
					See All Work
				
			
		




Ready to share your
national consumer goals?Get In Touch
            ","","","","","","https://www.curiousjane.com/consumer-marketing/","2026-02-25 09:32:42"
"https://www.curiousjane.com/our-work/kumon-learning-centers/","text/html; charset=UTF-8","200","","Indexable","","Kumon Learning Centers - Curious Jane","37","355","","0","0","","0","Kumon Learning Centers","22","Curious to Know What we can do for you?","39","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/kumon-learning-centers/","","","","","","66292","16666","896819","343.554","C","376","72","5.222","65.859","Normal","3.273","1","2","","4","4","0","23.530","20","16","0","8","4","0","","","","","34c059fc37ac662c225e19c47feb4ce9","0.100","","","","","en-US","2.0","        
            Kumon Learning Centers
            From Awareness to Enrollment:

The Impact of a 360° Campaign for Kumon

        
                    
                
                        
                
            
        
        
            
                The Challenge
                Kumon sought us out to help them breathe new life into their brand at a critical time in the growth of the company. Competition with other education offerings was high, and they didn’t feel like their existing “Where smart kids get smarter” advertising resonated with parents. They wanted a more powerful, effective branding campaign.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Brand Strategy
Branding & Creative
Customer Lifecycle Automation
Media Strategy & Buying
Public Relations
Web Design & Development                        
                    
                        
            
        

        
The Results
46%Increase in Website Traffic



28%Increase in Parent Orientations



7%Increase in Enrollments





Approach & Insight



Our research revealed the main issue was lack of brand awareness. Kumon ads were difficult to distinguish from competitors’ ads, and even though the Kumon program was unique, the value proposition wasn’t clear. While competitors focus on short-term tutoring, Kumon is the opposite of a quick fix. Kumon builds mastery of skills through daily practice, and these skills translate into long-term life success. We arrived at a big insight: Moms and Kumon together can expand the possibilities for children.











Strategy



We looked closely at Kumon’s target audience (moms seeking a proven partner to help their children succeed) and identified two distinct customer personas we wanted to reach. We highlighted Kumon’s differentiator — their emphasis on practice — with a new, proprietary theme line: practice makes possibilities. We knew parents would understand this concept, kids would be inspired by it and franchisees would embrace it.

































Execution



We looked closely at Kumon’s target audience (moms seeking a proven partner to help their children succeed) and identified two distinct customer personas we wanted to reach. We highlighted Kumon’s differentiator — their emphasis on practice — with a new, proprietary theme line: practice makes possibilities. We knew parents would understand this concept, kids would be inspired by it and franchisees would embrace it.






                
            
                Next Case Study 
                Driving Franchise Growth 
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/kumon-learning-centers/","2026-02-25 09:32:48"
"https://www.curiousjane.com/our-work/micro-details/","text/html; charset=UTF-8","200","","Indexable","","Micro Details - Curious Jane","28","250","The Challenge: Office Pride wanted a more efficient and effective website approach.","83","515","","0","Micro Details","13","Curious to Know What we can do for you?","39","Approach & Insight","18","Strategy & Execution","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.curiousjane.com/our-work/micro-details/","","","","","","67541","16753","977262","374.371","C","396","71","5.577","76.197","Fairly Easy","3.229","1","2","","5","5","0","29.410","20","16","0","8","4","0","","","","","28644d3cbe6922a0065ff01843c6e7fb","0.065","","","","","en-US","2.0","        
            Micro Details
            How We Revamped This Franchise Brand’s Digital Presence for Growth

        
                    
                            
        
        
            
                The Challenge
                Office Pride wanted a more efficient and effective website approach. Each of their franchises was maintaining its own microsite, and because Office Pride doesn’t have exclusive territories, these microsites — more than 140 of them — were often trying to compete for local clients. Franchisees had to pay for SEO to try to boost their traffic.
            
            
                
                    
                        Services Provided
                        
                    
                    
                        
                            Brand Strategy
Branding & Creative
Web Design & Development                        
                    
                        
            
        

        
The Results
+187%increase in unique website visitors



+254%increase in unique mobile site visitors



No. 2national search engine ranking, up from No. 5



+244%increase in organic traffic



+36%increase in average time spent on the page



+61.3%increase in page load time











Approach & Insight



Curious Jane knew we could help all Office Pride franchisees — as well as the overall Office Pride brand — by changing this setup. We proposed bringing all of the microsites under the corporate umbrella of officepride.com and converting each microsite to a location page.



Every franchise would be able to share customized content on their designated location page: a short bio of the owner, details on communities they served and a list of their service offerings. The blogs and other content that used to be replicated on microsites would now live on the central website, and corporate would pay for all SEO services.



These changes would not only increase overall traffic, but they would level the playing field for franchises located near one another. Franchisees would now be able to spend their ad budget on pay-per-click ads to direct leads to their franchise.











Strategy & Execution



Because we knew that users most frequently visited the Office Pride site from their phones, we designed a new mobile-first website streamlined to load quickly and improve the user experience.



We added location-based services that would promptly determine the three closest franchises to the user. The user would be prompted to choose one and then go straight to the customized location page.








                
            
                Next Case Study 
                PR – It’s Essential
            
            
                
            
        
                

        
            
                Curious to Know 
What we can do for you?
                Get In Touch
            
        

                    ","","","","","","https://www.curiousjane.com/our-work/micro-details/","2026-02-25 09:32:49"
